ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,ProtoForm,ProtoSet,APBM,BasicVocabulary,Morphemes
PBoM-354_spicy-1,,PBoM,354_spicy,áiβo,áiβo,á i β o,,Seifart2015,359,,^ á i β o $,PBoM,*áiβo,484,,,[]
Bora-354_spicy-1,,Bora,354_spicy,aβʲe,aβʲe,a βʲ e,,Seifart2015,359,,^ a βʲ e $,Bora,*áiβo,484,,,[]
Muinane-354_spicy-1,,Muinane,354_spicy,áiβe-ʔi,áiβe-ʔi,!á/a i β e + ʔ i,,Seifart2015,359,,^ á i β e - ʔ i $,Muinane,*áiβo,484,,,[]
PBoM-355_dancingfestival-1,,PBoM,355_dancingfestival,hɨɨbaimo,hɨɨbaimo,h ɨ ɨ b a i m o,,Seifart2015,360,,^ h ɨ ɨ b a i m o $,PBoM,*hɨɨbaimo,489,,,[]
Bora-355_dancingfestival-1,,Bora,355_dancingfestival,ɯ́ɯ́pamʲe,ɯ́ɯ́pamʲe,!ɯ́/ɯ !ɯ́/ɯ p a mʲ e,,Seifart2015,360,,^ ɯ́ ɯ́ p a mʲ e $,Bora,*hɨɨbaimo,489,,,[]
Muinane-355_dancingfestival-1,,Muinane,355_dancingfestival,hɨ́ɨbaimo,hɨ́ɨbaimo,h !ɨ́/ɨ ɨ b a i m o,,Seifart2015,360,,^ h ɨ́ ɨ b a i m o $,Muinane,*hɨɨbaimo,489,,,[]
PBoM-356_maniocsqueezer-1,,PBoM,356_maniocsqueezer,gádameeʔu,gádameeʔu,g á d a m e e ʔ u,,Seifart2015,361,,^ g á d a m e e ʔ u $,PBoM,*gádameeʔu,491,,,[]
Bora-356_maniocsqueezer-1,,Bora,356_maniocsqueezer,kʷátari-,kʷátari-,kʷ !á/a t a r i +,,Seifart2015,361,,^ kʷ á t a r i - $,Bora,*gádameeʔu,491,,,"['put', 'inside,', '-mɨɨ́ʔo']"
Muinane-356_maniocsqueezer-1,,Muinane,356_maniocsqueezer,gádameeʔu,gádameeʔu,g !á/a d a m e e ʔ u,,Seifart2015,361,,^ g á d a m e e ʔ u $,Muinane,*gádameeʔu,491,,,[]
PBoM-357_mirror-1,,PBoM,357_mirror,méékɨme,méékɨme,m !é/e !é/e k ɨ m e,,Seifart2015,362,,^ m é é k ɨ m e $,PBoM,*méékɨme,492,,,[]
Bora-357_mirror-1,,Bora,357_mirror,mɨ́ɨ́kʰɯmɨ,mɨ́ɨ́kʰɯmɨ,m !ɨ́/ɨ !ɨ́/ɨ kʰ ɯ m ɨ,,Seifart2015,362,,^ m ɨ́ ɨ́ kʰ ɯ m ɨ $,Bora,*méékɨme,492,,,[]
Muinane-357_mirror-1,,Muinane,357_mirror,méékɨme,méékɨme,m !é/e !é/e k ɨ m e,,Seifart2015,362,,^ m é é k ɨ m e $,Muinane,*méékɨme,492,,,[]
PBoM-358_son-1,,PBoM,358_son,ʔaʧʧi,ʔaʧʧi,ʔ a tʃ tʃ i,,Seifart2015,363,,^ ʔ a ʧ ʧ i $,PBoM,*ʔaʧʧi,494,,"Leipzig-Jakarta, Swadesh",[]
Bora-358_son-1,,Bora,358_son,ʔahʧʰi,ʔahʧʰi,ʔ a h tʃʰ i,,Seifart2015,363,,^ ʔ a h ʧʰ i $,Bora,*ʔaʧʧi,494,,"Leipzig-Jakarta, Swadesh",[]
Muinane-358_son-1,,Muinane,358_son,áʧi,áʧi,!á/a tʃ i,,Seifart2015,363,,^ á ʧ i $,Muinane,*ʔaʧʧi,494,,"Leipzig-Jakarta, Swadesh",[]
PBoM-359_wetwo-1,,PBoM,359_wetwo,"mɨʦi,mɨpe",mɨʦi,m ɨ ts i,,Seifart2015,364,,^ m ɨ ʦ i $,PBoM,"*mɨʦi,*mɨpe",495,,,[]
PBoM-359_wetwo-2,,PBoM,359_wetwo,"mɨʦi,mɨpe",mɨpe,m ɨ p e,,Seifart2015,364,,^ m ɨ p e $,PBoM,"*mɨʦi,*mɨpe",495,,,[]
Bora-359_wetwo-1,,Bora,359_wetwo,mɯʦʰi,mɯʦʰi,m ɯ tsʰ i,,Seifart2015,364,,^ m ɯ ʦʰ i $,Bora,"*mɨʦi,*mɨpe",495,,,"['1.dual.masc,', 'mɯpʰɨ']"
Muinane-359_wetwo-1,,Muinane,359_wetwo,"mɨ́sí, mɨ́ɸe",mɨ́sí,m !ɨ́/ɨ s !í/i,,Seifart2015,364,,^ m ɨ́ s í $,Muinane,"*mɨʦi,*mɨpe",495,,,[]
Muinane-359_wetwo-2,,Muinane,359_wetwo,"mɨ́sí, mɨ́ɸe",mɨ́ɸe,m !ɨ́/ɨ ɸ e,,Seifart2015,364,,^ m ɨ́ ɸ e $,Muinane,"*mɨʦi,*mɨpe",495,,,[]
PBoM-360_youtwo-1,,PBoM,360_youtwo,"amɨʦi,amɨpe",amɨʦi,a m ɨ ts i,,Seifart2015,365,,^ a m ɨ ʦ i $,PBoM,"*amɨʦi,*amɨpe",496,,,[]
PBoM-360_youtwo-2,,PBoM,360_youtwo,"amɨʦi,amɨpe",amɨpe,a m ɨ p e,,Seifart2015,365,,^ a m ɨ p e $,PBoM,"*amɨʦi,*amɨpe",496,,,[]
Bora-360_youtwo-1,,Bora,360_youtwo,"ámɯʦʰi, ámɯpʰɨ",ámɯʦʰi,!á/a m ɯ tsʰ i,,Seifart2015,365,,^ á m ɯ ʦʰ i $,Bora,"*amɨʦi,*amɨpe",496,,,[]
Bora-360_youtwo-2,,Bora,360_youtwo,"ámɯʦʰi, ámɯpʰɨ",ámɯpʰɨ,!á/a m ɯ pʰ ɨ,,Seifart2015,365,,^ á m ɯ pʰ ɨ $,Bora,"*amɨʦi,*amɨpe",496,,,[]
Muinane-360_youtwo-1,,Muinane,360_youtwo,"ámɨ́ɨ́sí, ámɨ́ɨ́ɸe",ámɨ́ɨ́sí,!á/a m !ɨ́/ɨ !ɨ́/ɨ s !í/i,,Seifart2015,365,,^ á m ɨ́ ɨ́ s í $,Muinane,"*amɨʦi,*amɨpe",496,,,[]
Muinane-360_youtwo-2,,Muinane,360_youtwo,"ámɨ́ɨ́sí, ámɨ́ɨ́ɸe",ámɨ́ɨ́ɸe,!á/a m !ɨ́/ɨ !ɨ́/ɨ ɸ e,,Seifart2015,365,,^ á m ɨ́ ɨ́ ɸ e $,Muinane,"*amɨʦi,*amɨpe",496,,,[]
PBoM-361_theytwom-1,,PBoM,361_theytwom,dii-t()-ʦi,dii-t-ʦi,d i i + t + ts i,,Seifart2015,366,,^ d i i - t - ʦ i $,PBoM,*dii-t()-ʦi,497,,,[]
Bora-361_theytwom-1,,Bora,361_theytwom,tiitʰʲé-ʦʰi,tiitʰʲé-ʦʰi,t i i tʰʲ !é/e + tsʰ i,,Seifart2015,366,,^ t i i tʰʲ é - ʦʰ i $,Bora,*dii-t()-ʦi,497,,,['3-pl-dual.masc']
Muinane-361_theytwom-1,,Muinane,361_theytwom,díítɨsi,díítɨsi,d !í/i !í/i t ɨ s i,,Seifart2015,366,,^ d í í t ɨ s i $,Muinane,*dii-t()-ʦi,497,,,[]
PBoM-362_theytwof-1,,PBoM,362_theytwof,dii-t()-pe,dii-t-pe,d i i + t + p e,,Seifart2015,367,,^ d i i - t - p e $,PBoM,*dii-t()-pe,498,,,[]
Bora-362_theytwof-1,,Bora,362_theytwof,tiitʰʲé-pʰɨ,tiitʰʲé-pʰɨ,t i i tʰʲ !é/e + pʰ ɨ,,Seifart2015,367,,^ t i i tʰʲ é - pʰ ɨ $,Bora,*dii-t()-pe,498,,,['3-pl-dual.fem']
Muinane-362_theytwof-1,,Muinane,362_theytwof,díítɨɸe,díítɨɸe,d !í/i !í/i t ɨ ɸ e,,Seifart2015,367,,^ d í í t ɨ ɸ e $,Muinane,*dii-t()-pe,498,,,[]
PBoM-363_her-1,,PBoM,363_her,i-,i-,i +,,Seifart2015,368,,^ i - $,PBoM,*i-,499,,,[]
Bora-363_her-1,,Bora,363_her,i-,i-,i +,,Seifart2015,368,,^ i - $,Bora,*i-,499,,,[]
Muinane-363_her-1,,Muinane,363_her,i-,i-,i +,,Seifart2015,368,,^ i - $,Muinane,*i-,499,,,[]
PBoM-364_eatmeat-1,,PBoM,364_eatmeat,duu,duu,d u u,,Seifart2015,369,,^ d u u $,PBoM,*duu,500,,,[]
Bora-364_eatmeat-1,,Bora,364_eatmeat,toó,toó,t o !ó/o,,Seifart2015,369,,^ t o ó $,Bora,*duu,500,,,[]
Muinane-364_eatmeat-1,,Muinane,364_eatmeat,dúu-ʔi,dúu-ʔi,d !ú/u u + ʔ i,,Seifart2015,369,,^ d ú u - ʔ i $,Muinane,*duu,500,,,[]
PBoM-365_weave-1,,PBoM,365_weave,nɨɨ,nɨɨ,n ɨ ɨ,,Seifart2015,370,,^ n ɨ ɨ $,PBoM,*nɨɨ,501,,,[]
Bora-365_weave-1,,Bora,365_weave,nɯɯ,nɯɯ,n ɯ ɯ,,Seifart2015,370,,^ n ɯ ɯ $,Bora,*nɨɨ,501,,,[]
Muinane-365_weave-1,,Muinane,365_weave,nɨ́ɨ-ʔi,nɨ́ɨ-ʔi,n !ɨ́/ɨ ɨ + ʔ i,,Seifart2015,370,,^ n ɨ́ ɨ - ʔ i $,Muinane,*nɨɨ,501,,,[]
PBoM-366_lick-1,,PBoM,366_lick,neheʔku,neheʔku,n e h e ʔ k u,,Seifart2015,371,,^ n e h e ʔ k u $,PBoM,*neheʔku,502,,,[]
Bora-366_lick-1,,Bora,366_lick,nɨhɨ́-ʔkʰo,nɨhɨ́-ʔkʰo,n ɨ h !ɨ́/ɨ + ʔ kʰ o,,Seifart2015,371,,^ n ɨ h ɨ́ - ʔ kʰ o $,Bora,*neheʔku,502,,,[]
Muinane-366_lick-1,,Muinane,366_lick,néhééku-ʔi,néhééku-ʔi,n !é/e h !é/e !é/e k u + ʔ i,,Seifart2015,371,,^ n é h é é k u - ʔ i $,Muinane,*neheʔku,502,,,[]
PBoM-367_healingblow-1,,PBoM,367_healingblow,hɨbu,hɨbu,h ɨ b u,,Seifart2015,372,,^ h ɨ b u $,PBoM,*hɨbu,503,,,[]
Bora-367_healingblow-1,,Bora,367_healingblow,ɯɯ́po,ɯɯ́po,ɯ !ɯ́/ɯ p o,,Seifart2015,372,,^ ɯ ɯ́ p o $,Bora,*hɨbu,503,,,[]
Muinane-367_healingblow-1,,Muinane,367_healingblow,hɨ́ɨ́búu-ʔi,hɨ́ɨ́búu-ʔi,h !ɨ́/ɨ !ɨ́/ɨ b !ú/u u + ʔ i,,Seifart2015,372,,^ h ɨ́ ɨ́ b ú u - ʔ i $,Muinane,*hɨbu,503,,,[]
PBoM-368_downriver-1,,PBoM,368_downriver,aam()hɨ,aamhɨ,a a m h ɨ,,Seifart2015,373,,^ a a m h ɨ $,PBoM,*aam()hɨ,504,,,[]
Bora-368_downriver-1,,Bora,368_downriver,áámehɯ,áámehɯ,!á/a !á/a m e h ɯ,,Seifart2015,373,,^ á á m e h ɯ $,Bora,*aam()hɨ,504,,,[]
Muinane-368_downriver-1,,Muinane,368_downriver,áamɨhɨ,áamɨhɨ,!á/a a m ɨ h ɨ,,Seifart2015,373,,^ á a m ɨ h ɨ $,Muinane,*aam()hɨ,504,,,[]
PBoM-369_wakeup-1,,PBoM,369_wakeup,aikko,aikko,a i k k o,,Seifart2015,374,,^ a i k k o $,PBoM,*aikko,506,,,[]
Bora-369_wakeup-1,,Bora,369_wakeup,ahkʰʲe,ahkʰʲe,a h kʰʲ e,,Seifart2015,374,,^ a h kʰʲ e $,Bora,*aikko,506,,,[]
Muinane-369_wakeup-1,,Muinane,369_wakeup,áiké-ʔi,áiké-ʔi,!á/a i k !é/e + ʔ i,,Seifart2015,374,,^ á i k é - ʔ i $,Muinane,*aikko,506,,,[]
PBoM-370_fireplace-1,,PBoM,370_fireplace,kɨɨhɨgai,kɨɨhɨgai,k ɨ ɨ h ɨ g a i,,Seifart2015,375,,^ k ɨ ɨ h ɨ g a i $,PBoM,*kɨɨhɨgai,507,,,[]
Bora-370_fireplace-1,,Bora,370_fireplace,kʰɯ́hɯ́kʷa-ʔáhʦʰɨ,kʰɯ́hɯ́kʷa-ʔáhʦʰɨ,kʰ !ɯ́/ɯ h !ɯ́/ɯ kʷ a + ʔ !á/a h tsʰ ɨ,,Seifart2015,375,,^ kʰ ɯ́ h ɯ́ kʷ a - ʔ á h ʦʰ ɨ $,Bora,*kɨɨhɨgai,507,,,['fire-place']
Muinane-370_fireplace-1,,Muinane,370_fireplace,kɨ́ɨ́hɨgai,kɨ́ɨ́hɨgai,k !ɨ́/ɨ !ɨ́/ɨ h ɨ g a i,,Seifart2015,375,,^ k ɨ́ ɨ́ h ɨ g a i $,Muinane,*kɨɨhɨgai,507,,,['fire']
PBoM-371_sieve-1,,PBoM,371_sieve,níttɨba,níttɨba,n !í/i t t ɨ b a,,Seifart2015,376,,^ n í t t ɨ b a $,PBoM,*níttɨba,508,,,[]
Bora-371_sieve-1,,Bora,371_sieve,níhtʰʲɯ-pa,níhtʰʲɯ-pa,n !í/i h tʰʲ ɯ + p a,,Seifart2015,376,,^ n í h tʰʲ ɯ - p a $,Bora,*níttɨba,508,,,['wash-cl']
Muinane-371_sieve-1,,Muinane,371_sieve,nítɨ́ba,nítɨ́ba,n !í/i t !ɨ́/ɨ b a,,Seifart2015,376,,^ n í t ɨ́ b a $,Muinane,*níttɨba,508,,,[]
PBoM-372_dancingbeam-1,,PBoM,372_dancingbeam,ʤari-ga,ʤari-ga,dʒ a r i + g a,,Seifart2015,377,,^ ʤ a r i - g a $,PBoM,*ʤari-ga,509,,,[]
Bora-372_dancingbeam-1,,Bora,372_dancingbeam,ʧaarí-kʷa,ʧaarí-kʷa,tʃ a a r !í/i + kʷ a,,Seifart2015,377,,^ ʧ a a r í - kʷ a $,Bora,*ʤari-ga,509,,,['?-cl.plank']
Muinane-372_dancingbeam-1,,Muinane,372_dancingbeam,ʤáriga,ʤáriga,dʒ !á/a r i g a,,Seifart2015,377,,^ ʤ á r i g a $,Muinane,*ʤari-ga,509,,,[]
PBoM-373_caimitofruitpouteriacaimito-1,,PBoM,373_caimitofruitpouteriacaimito,mɨʦééʦe,mɨʦééʦe,m ɨ ts !é/e !é/e ts e,,Seifart2015,378,,^ m ɨ ʦ é é ʦ e $,PBoM,*mɨʦééʦe,510,,,[]
Bora-373_caimitofruitpouteriacaimito-1,,Bora,373_caimitofruitpouteriacaimito,mɯ́ʦʰɨ́ɨ́ʦʰɨ,mɯ́ʦʰɨ́ɨ́ʦʰɨ,m !ɯ́/ɯ tsʰ !ɨ́/ɨ !ɨ́/ɨ tsʰ ɨ,,Seifart2015,378,,^ m ɯ́ ʦʰ ɨ́ ɨ́ ʦʰ ɨ $,Bora,*mɨʦééʦe,510,,,[]
Muinane-373_caimitofruitpouteriacaimito-1,,Muinane,373_caimitofruitpouteriacaimito,mɨ́séése,mɨ́séése,m !ɨ́/ɨ s !é/e !é/e s e,,Seifart2015,378,,^ m ɨ́ s é é s e $,Muinane,*mɨʦééʦe,510,,,[]
PBoM-374_palmsocrateaexorrhiza-1,,PBoM,374_palmsocrateaexorrhiza,háaʤa,háaʤa,h á a dʒ a,,Seifart2015,379,,^ h á a ʤ a $,PBoM,*háaʤa,511,,,[]
Bora-374_palmsocrateaexorrhiza-1,,Bora,374_palmsocrateaexorrhiza,ááʧa-ʔe,ááʧa-ʔe,!á/a !á/a tʃ a + ʔ e,,Seifart2015,379,,^ á á ʧ a - ʔ e $,Bora,*háaʤa,511,,,[]
Muinane-374_palmsocrateaexorrhiza-1,,Muinane,374_palmsocrateaexorrhiza,háaʤa,háaʤa,h !á/a a dʒ a,,Seifart2015,379,,^ h á a ʤ a $,Muinane,*háaʤa,511,,,[]
PBoM-375_leavesthatproduceblackcolor-1,,PBoM,375_leavesthatproduceblackcolor,kaatɨ,kaatɨ,k a a t ɨ,,Seifart2015,380,,^ k a a t ɨ $,PBoM,*kaatɨ,512,,,[]
Bora-375_leavesthatproduceblackcolor-1,,Bora,375_leavesthatproduceblackcolor,kʰáátʰɯ,kʰáátʰɯ,kʰ !á/a !á/a tʰ ɯ,,Seifart2015,380,,^ kʰ á á tʰ ɯ $,Bora,*kaatɨ,512,,,[]
Muinane-375_leavesthatproduceblackcolor-1,,Muinane,375_leavesthatproduceblackcolor,káatɨ,káatɨ,k !á/a a t ɨ,,Seifart2015,380,,^ k á a t ɨ $,Muinane,*kaatɨ,512,,,[]
PBoM-376_peachpalmbactrisgasipaes-1,,PBoM,376_peachpalmbactrisgasipaes,moomo,moomo,m o o m o,,Seifart2015,381,,^ m o o m o $,PBoM,*moomo,513,,,[]
Bora-376_peachpalmbactrisgasipaes-1,,Bora,376_peachpalmbactrisgasipaes,mééme,mééme,m !é/e !é/e m e,,Seifart2015,381,,^ m é é m e $,Bora,*moomo,513,,,[]
Muinane-376_peachpalmbactrisgasipaes-1,,Muinane,376_peachpalmbactrisgasipaes,móomo,móomo,m !ó/o o m o,,Seifart2015,381,,^ m ó o m o $,Muinane,*moomo,513,,,[]
PBoM-377_cecropia-1,,PBoM,377_cecropia,taaβi-ʔo,taaβi-ʔo,t a a β i + ʔ o,,Seifart2015,382,,^ t a a β i - ʔ o $,PBoM,*taaβi-ʔo,514,,,[]
Bora-377_cecropia-1,,Bora,377_cecropia,tʰaaβíʔʲe,tʰaaβíʔʲe,tʰ a a β !í/i ʔʲ e,,Seifart2015,382,,^ tʰ a a β í ʔʲ e $,Bora,*taaβi-ʔo,514,,,['Cecropia-cl:tree']
Muinane-377_cecropia-1,,Muinane,377_cecropia,tááβí-ʔo,tááβí-ʔo,t !á/a !á/a β !í/i + ʔ o,,Seifart2015,382,,^ t á á β í - ʔ o $,Muinane,*taaβi-ʔo,514,,,[]
PBoM-378_macambofruittheobromabicolor-1,,PBoM,378_macambofruittheobromabicolor,haaʔo,haaʔo,h a a ʔ o,,Seifart2015,383,,^ h a a ʔ o $,PBoM,*haaʔo,515,,,[]
Bora-378_macambofruittheobromabicolor-1,,Bora,378_macambofruittheobromabicolor,aáʔe,aáʔe,a !á/a ʔ e,,Seifart2015,383,,^ a á ʔ e $,Bora,*haaʔo,515,,,[]
Muinane-378_macambofruittheobromabicolor-1,,Muinane,378_macambofruittheobromabicolor,hááʔo,hááʔo,h !á/a !á/a ʔ o,,Seifart2015,383,,^ h á á ʔ o $,Muinane,*haaʔo,515,,,[]
PBoM-379_ingaedulis-1,,PBoM,379_ingaedulis,tɨɨʦi-ʔo,tɨɨʦi-ʔo,t ɨ ɨ ts i + ʔ o,,Seifart2015,384,,^ t ɨ ɨ ʦ i - ʔ o $,PBoM,*tɨɨʦi-ʔo,518,,,[]
Bora-379_ingaedulis-1,,Bora,379_ingaedulis,tʰɯ́ɯ́ʦʰi-ʔʲe,tʰɯ́ɯ́ʦʰi-ʔʲe,tʰ !ɯ́/ɯ !ɯ́/ɯ tsʰ i + ʔʲ e,,Seifart2015,384,,^ tʰ ɯ́ ɯ́ ʦʰ i - ʔʲ e $,Bora,*tɨɨʦi-ʔo,518,,,['?-cl']
Muinane-379_ingaedulis-1,,Muinane,379_ingaedulis,tɨ́ɨsi-ʔo,tɨ́ɨsi-ʔo,t !ɨ́/ɨ ɨ s i + ʔ o,,Seifart2015,384,,^ t ɨ́ ɨ s i - ʔ o $,Muinane,*tɨɨʦi-ʔo,518,,,[]
PBoM-380_ceramicsaucepan-1,,PBoM,380_ceramicsaucepan,hɨgo-ba,hɨgo-ba,h ɨ g o + b a,,Seifart2015,385,,^ h ɨ g o - b a $,PBoM,*hɨgo-ba,519,,,[]
Bora-380_ceramicsaucepan-1,,Bora,380_ceramicsaucepan,ɯ́ʧe-pa,ɯ́ʧe-pa,!ɯ́/ɯ tʃ e + p a,,Seifart2015,385,,^ ɯ́ ʧ e - p a $,Bora,*hɨgo-ba,519,,,['?-cl']
Muinane-380_ceramicsaucepan-1,,Muinane,380_ceramicsaucepan,hɨ́go-ba,hɨ́go-ba,h !ɨ́/ɨ g o + b a,,Seifart2015,385,,^ h ɨ́ g o - b a $,Muinane,*hɨgo-ba,519,,,[]
PBoM-381_uvillafruitpouroumacecropiaefolia-1,,PBoM,381_uvillafruitpouroumacecropiaefolia,báaku,báaku,b á a k u,,Seifart2015,386,,^ b á a k u $,PBoM,*báaku,520,,,[]
Bora-381_uvillafruitpouroumacecropiaefolia-1,,Bora,381_uvillafruitpouroumacecropiaefolia,páákʰo,páákʰo,p !á/a !á/a kʰ o,,Seifart2015,386,,^ p á á kʰ o $,Bora,*báaku,520,,,[]
Muinane-381_uvillafruitpouroumacecropiaefolia-1,,Muinane,381_uvillafruitpouroumacecropiaefolia,báaku,báaku,b !á/a a k u,,Seifart2015,386,,^ b á a k u $,Muinane,*báaku,520,,,[]
PBoM-382_rifle-1,,PBoM,382_rifle,áinɨ-hɨ,áinɨ-hɨ,á i n ɨ + h ɨ,,Seifart2015,387,,^ á i n ɨ - h ɨ $,PBoM,*áinɨ-hɨ,521,,,[]
Bora-382_rifle-1,,Bora,382_rifle,aɲɯ́-hɯ,aɲɯ́-hɯ,a ɲ !ɯ́/ɯ + h ɯ,,Seifart2015,387,,^ a ɲ ɯ́ - h ɯ $,Bora,*áinɨ-hɨ,521,,,['shoot-cl:tube']
Muinane-382_rifle-1,,Muinane,382_rifle,áɲɨ́-hɨ,áɲɨ́-hɨ,!á/a ɲ !ɨ́/ɨ + h ɨ,,Seifart2015,387,,^ á ɲ ɨ́ - h ɨ $,Muinane,*áinɨ-hɨ,521,,,[]
PBoM-383_palmastrocaryumchambira-1,,PBoM,383_palmastrocaryumchambira,nehe,nehe,n e h e,,Seifart2015,388,,^ n e h e $,PBoM,*nehe,522,,,[]
Bora-383_palmastrocaryumchambira-1,,Bora,383_palmastrocaryumchambira,nɨ́hɨ-ʔe,nɨ́hɨ-ʔe,n !ɨ́/ɨ h ɨ + ʔ e,,Seifart2015,388,,^ n ɨ́ h ɨ - ʔ e $,Bora,*nehe,522,,,[]
Muinane-383_palmastrocaryumchambira-1,,Muinane,383_palmastrocaryumchambira,néhe,néhe,n !é/e h e,,Seifart2015,388,,^ n é h e $,Muinane,*nehe,522,,,[]
PBoM-384_umarifruitporaqueibasericea-1,,PBoM,384_umarifruitporaqueibasericea,niimɨ,niimɨ,n i i m ɨ,,Seifart2015,389,,^ n i i m ɨ $,PBoM,*niimɨ,523,,,[]
Bora-384_umarifruitporaqueibasericea-1,,Bora,384_umarifruitporaqueibasericea,níímɯ́-ʔe,níímɯ́-ʔe,n !í/i !í/i m !ɯ́/ɯ + ʔ e,,Seifart2015,389,,^ n í í m ɯ́ - ʔ e $,Bora,*niimɨ,523,,,[]
Muinane-384_umarifruitporaqueibasericea-1,,Muinane,384_umarifruitporaqueibasericea,níímɨ,níímɨ,n !í/i !í/i m ɨ,,Seifart2015,389,,^ n í í m ɨ $,Muinane,*niimɨ,523,,,[]
PBoM-385_edibleant-1,,PBoM,385_edibleant,m()níiko,mníiko,m n !í/i i k o,,Seifart2015,390,,^ m n í i k o $,PBoM,*m()níiko,525,,,[]
Bora-385_edibleant-1,,Bora,385_edibleant,méniíkʰʲe,méniíkʰʲe,m !é/e n i !í/i kʰʲ e,,Seifart2015,390,,^ m é n i í kʰʲ e $,Bora,*m()níiko,525,,,[]
Muinane-385_edibleant-1,,Muinane,385_edibleant,míníikoʔɨ,míníikoʔɨ,m !í/i n !í/i i k o ʔ ɨ,,Seifart2015,390,,^ m í n í i k o ʔ ɨ $,Muinane,*m()níiko,525,,,[]
PBoM-386_avocadoperseaamericana-1,,PBoM,386_avocadoperseaamericana,kúúhɨ,kúúhɨ,k !ú/u !ú/u h ɨ,,Seifart2015,391,,^ k ú ú h ɨ $,PBoM,*kúúhɨ,526,,,[]
Bora-386_avocadoperseaamericana-1,,Bora,386_avocadoperseaamericana,kʰóóhɯ-ʔe,kʰóóhɯ-ʔe,kʰ !ó/o !ó/o h ɯ + ʔ e,,Seifart2015,391,,^ kʰ ó ó h ɯ - ʔ e $,Bora,*kúúhɨ,526,,,[]
Muinane-386_avocadoperseaamericana-1,,Muinane,386_avocadoperseaamericana,kúúhɨ,kúúhɨ,k !ú/u !ú/u h ɨ,,Seifart2015,391,,^ k ú ú h ɨ $,Muinane,*kúúhɨ,526,,,[]
PBoM-387_ediblelarvae-1,,PBoM,387_ediblelarvae,áppai-ku,áppai-ku,á p p a i + k u,,Seifart2015,392,,^ á p p a i - k u $,PBoM,áppai-ku,527,,,[]
Bora-387_ediblelarvae-1,,Bora,387_ediblelarvae,áhpʰa-kʰʲo,áhpʰa-kʰʲo,!á/a h pʰ a + kʰʲ o,,Seifart2015,392,,^ á h pʰ a - kʰʲ o $,Bora,áppai-ku,527,,,['larva-cl']
Muinane-387_ediblelarvae-1,,Muinane,387_ediblelarvae,áɸaiku,áɸaiku,!á/a ɸ a i k u,,Seifart2015,392,,^ á ɸ a i k u $,Muinane,áppai-ku,527,,,[]
PBoM-388_grater-1,,PBoM,388_grater,kaʦu,kaʦu,k a ts u,,Seifart2015,393,,^ k a ʦ u $,PBoM,*kaʦu,529,,,[]
Bora-388_grater-1,,Bora,388_grater,kʰáʦʰoó-kʷa,kʰáʦʰoó-kʷa,kʰ !á/a tsʰ o !ó/o + kʷ a,,Seifart2015,393,,^ kʰ á ʦʰ o ó - kʷ a $,Bora,*kaʦu,529,,,['grate-cl:plank']
Muinane-388_grater-1,,Muinane,388_grater,kásu-ʔi,kásu-ʔi,k !á/a s u + ʔ i,Note =418,Seifart2015,393,,^ k á s u - ʔ i $,Muinane,*kaʦu,529,,,['grate']
PBoM-389_miritipalmmauritiaflexuosa-1,,PBoM,389_miritipalmmauritiaflexuosa,íno-ʔo,íno-ʔo,!í/i n o + ʔ o,,Seifart2015,394,,^ í n o - ʔ o $,PBoM,íno-ʔo,530,,,[]
Bora-389_miritipalmmauritiaflexuosa-1,,Bora,389_miritipalmmauritiaflexuosa,íɲe-ʔe,íɲe-ʔe,!í/i ɲ e + ʔ e,,Seifart2015,394,,^ í ɲ e - ʔ e $,Bora,íno-ʔo,530,,,['miriti-cl:tree']
Muinane-389_miritipalmmauritiaflexuosa-1,,Muinane,389_miritipalmmauritiaflexuosa,íno-ʔo,íno-ʔo,!í/i n o + ʔ o,,Seifart2015,394,,^ í n o - ʔ o $,Muinane,íno-ʔo,530,,,[]
PBoM-390_pillarsofroundhouse-1,,PBoM,390_pillarsofroundhouse,-ʔakkɨ,-ʔakkɨ,+ ʔ a k k ɨ,,Seifart2015,395,,^ - ʔ a k k ɨ $,PBoM,*-ʔakkɨ,532,,,[]
Bora-390_pillarsofroundhouse-1,,Bora,390_pillarsofroundhouse,ápʰɨ-ʔáhkʰɯ,ápʰɨ-ʔáhkʰɯ,!á/a pʰ ɨ + ʔ !á/a h kʰ ɯ,,Seifart2015,395,,^ á pʰ ɨ - ʔ á h kʰ ɯ $,Bora,*-ʔakkɨ,532,,,[]
Muinane-390_pillarsofroundhouse-1,,Muinane,390_pillarsofroundhouse,ɯ́má-ʔakɨ,ɯ́má-ʔakɨ,!ɯ́/ɯ m !á/a + ʔ a k ɨ,,Seifart2015,395,,^ ɯ́ m á - ʔ a k ɨ $,Muinane,*-ʔakkɨ,532,,,[]
PBoM-391_lepidocaryumtenuepalmforthatchingroofs-1,,PBoM,391_lepidocaryumtenuepalmforthatchingroofs,háhe,háhe,h á h e,,Seifart2015,396,,^ h á h e $,PBoM,*háhe,533,,,[]
